date,best_family,lambda_L,lambda_U,lambda_L_t,lambda_L_cl,AIC_best,AIC_gauss,regime
2007-02-28,Gumbel,0.0,0.17152234773382902,0.0636614988914106,0.0020677788502831995,-0.10121008691774414,0.8690352565689621,Tail-dependent
2007-03-31,Gumbel,0.0,0.19047444355485443,0.07858415598486203,0.014873764214546517,-0.6112176045430666,0.43138186497607744,Tail-dependent
2007-04-30,Frank,0.0,0.0,0.11581115039166746,0.03816650859607274,-1.4270013126406234,-0.028055048278157635,Tail-dependent
2007-05-31,Frank,0.0,0.0,0.12606397174399092,0.049353210884433035,-1.7621203412677482,-0.18214385503425268,Tail-dependent
2007-06-30,Frank,0.0,0.0,0.13860062428207953,0.07567618879174545,-1.91266189433717,-0.4523600581108149,Tail-dependent
2007-07-31,Frank,0.0,0.0,0.1333242760415808,0.20382936965774756,-4.862771298504711,-3.311395244730007,Tail-dependent
2007-08-31,Frank,0.0,0.0,0.12188393189292733,0.207631616297826,-5.645502105561943,-3.620810268380456,Tail-dependent
2007-09-30,Frank,0.0,0.0,0.008773978304469725,0.29811366759391544,-9.809713970674087,-8.720860161930116,Tail-dependent
2007-10-31,Frank,0.0,0.0,0.030807791499899855,0.3320693190943275,-11.998996746608388,-10.32715567058507,Tail-dependent
2007-11-30,Frank,0.0,0.0,0.11555363895444418,0.3969622711199008,-14.24113297467197,-12.52514909683043,Tail-dependent
2007-12-31,Gaussian,0.0,0.0,0.0,0.41225864218553326,-16.610149019279547,-16.610149019279547,Gaussian
2008-01-31,Frank,0.0,0.0,0.0,0.4294237201079627,-18.918602889528483,-18.479033177661545,Tail-dependent
2008-02-29,Frank,0.0,0.0,0.0,0.42368532303036693,-17.382613762567225,-16.625469260432755,Tail-dependent
2008-03-31,Frank,0.0,0.0,0.0,0.4365945812066079,-17.988020476750116,-17.19743338174502,Tail-dependent
2008-04-30,Gaussian,0.0,0.0,0.0,0.41300247957571257,-16.820966047986108,-16.820966047986108,Gaussian
2008-05-31,Gaussian,0.0,0.0,0.0,0.40003572588540054,-15.224539128075186,-15.224539128075186,Gaussian
2008-06-30,Frank,0.0,0.0,0.2670906213966745,0.3746886883197356,-12.062336685952285,-8.718301779776787,Tail-dependent
2008-07-31,Frank,0.0,0.0,0.2584408093373776,0.42521645884840087,-14.777045282603705,-11.506658022501417,Tail-dependent
2008-08-31,Frank,0.0,0.0,0.2708999535759968,0.4381961118967752,-16.23824735822708,-12.183133626516248,Tail-dependent
2008-09-30,Frank,0.0,0.0,0.22876984780515996,0.44766605429466144,-17.28348394357569,-14.012662543592292,Tail-dependent
2008-10-31,Student-t,0.3031970533967246,0.3031970533967246,0.3031970533967246,0.37416097782153396,-12.841473974932647,-5.4026594478154735,Tail-dependent
2008-11-30,Student-t,0.28400582937625846,0.28400582937625846,0.28400582937625846,0.34537202041119647,-10.966747495471887,-4.564806140808606,Tail-dependent
2008-12-31,Student-t,0.2658229229065089,0.2658229229065089,0.2658229229065089,0.3341941124044679,-9.356994847390522,-3.7763698336558083,Tail-dependent
2009-01-31,Student-t,0.25619749424272936,0.25619749424272936,0.25619749424272936,0.32990250046714115,-9.183117337658967,-3.883417816927868,Tail-dependent
2009-02-28,Student-t,0.23708188640835595,0.23708188640835595,0.23708188640835595,0.3009815765807893,-8.013815435826823,-3.4405895901377503,Tail-dependent
2009-03-31,Student-t,0.24892173643450044,0.24892173643450044,0.24892173643450044,0.24293139439410966,-6.803571695810183,-1.5935948752292992,Tail-dependent
2009-04-30,Student-t,0.26021797768241656,0.26021797768241656,0.26021797768241656,0.1631578816288382,-6.024281009615075,0.5774139451967228,Tail-dependent
2009-05-31,Student-t,0.2749849141312901,0.2749849141312901,0.2749849141312901,0.08601734162869953,-5.748803615871223,1.5940145337105731,Tail-dependent
2009-06-30,Student-t,0.28099940229643033,0.28099940229643033,0.28099940229643033,0.09161187458910526,-6.018145947159072,1.5893206772017554,Tail-dependent
2009-07-31,Student-t,0.2574007930619189,0.2574007930619189,0.2574007930619189,0.05663570391626795,-5.479268235345588,1.8385584606615462,Tail-dependent
2009-08-31,Student-t,0.2541288651825347,0.2541288651825347,0.2541288651825347,0.058429610404125316,-5.447627967670837,1.8375765791043364,Tail-dependent
2009-09-30,Student-t,0.25169105804120384,0.25169105804120384,0.25169105804120384,0.0549987834847992,-5.93203604637255,1.8229149176908277,Tail-dependent
2009-10-31,Student-t,0.2682053016939665,0.2682053016939665,0.2682053016939665,0.08124268888050117,-6.769288461119853,1.731414824065902,Tail-dependent
2009-11-30,Student-t,0.2574007930619189,0.2574007930619189,0.2574007930619189,0.0667866779857609,-7.074040158778162,2.296978696487761,Tail-dependent
2009-12-31,Student-t,0.2648529267351676,0.2648529267351676,0.2648529267351676,0.073154486911155,-7.686129030714742,2.3289174758513123,Tail-dependent
